#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
g7053	CP1g159	g7053	CP1g159	0.051	0	0	0	0.097	0	0	0.443	0.465
g7053	CP1g646	g7053	CP1g646	0.112	0	0	0	0.272	0	0	0.189	0.425
g7053	g2247	g7053	g2247	0	0	0	0	0.262	0	0	0.301	0.453
g7053	g6289	g7053	g6289	0	0	0	0	0.322	0	0	0.199	0.429
g7053	g7782	g7053	g7782	0	0	0	0	0.386	0	0	0.2	0.483
g7053	CP3g2920	g7053	CP3g2920	0	0	0	0	0.334	0	0	0.187	0.431
g7053	g6159	g7053	g6159	0	0	0	0	0.266	0	0	0.456	0.57
g7053	g9619	g7053	g9619	0	0	0	0	0.313	0	0	0.44	0.587
g7053	CP1g1330	g7053	CP1g1330	0.045	0	0	0	0.076	0	0.39	0.387	0.617
g7053	g2473	g7053	g2473	0.086	0	0	0.142	0.268	0	0	0.31	0.47
g7053	g4795	g7053	g4795	0	0	0	0	0.274	0	0	0.328	0.482
g7053	g1315	g7053	g1315	0.061	0	0	0	0.174	0	0	0.554	0.606
g7053	g6851	g7053	g6851	0	0	0	0	0.383	0.256	0	0	0.521
g7053	CP12g8765	g7053	CP12g8765	0	0	0	0	0.096	0	0.335	0.086	0.401
CP10g8459	CP3g3050	CP10g8459	CP3g3050	0	0	0	0	0.276	0	0	0.221	0.406
CP10g8459	g4041	CP10g8459	g4041	0	0	0	0	0.273	0.823	0	0.289	0.899
CP10g8459	CP6g5755	CP10g8459	CP6g5755	0	0	0	0	0.274	0	0	0.683	0.74
CP10g8459	g4041	CP10g8459	g4041	0	0	0.206	0	0.273	0.823	0	0.289	0.915
CP10g8459	g1265	CP10g8459	g1265	0	0	0	0	0.269	0	0	0.244	0.417
CP10g8459	CP4g4465	CP10g8459	CP4g4465	0	0	0	0	0.274	0	0	0.29	0.454
CP1g809	g2358	CP1g809	g2358	0.061	0	0	0	0	0	0.356	0.104	0.409
CP1g809	g3458	CP1g809	g3458	0.063	0	0	0	0	0	0.39	0.102	0.44
CP1g809	g6433	CP1g809	g6433	0.063	0	0	0	0	0	0.495	0.101	0.536
CP14g9388	CP13g9299	CP14g9388	CP13g9299	0	0	0	0	0	0	0.456	0.186	0.534
CP14g9388	g3997	CP14g9388	g3997	0	0	0	0	0	0	0.994	0	0.994
CP14g9388	CP2g1756	CP14g9388	CP2g1756	0	0	0	0	0	0	0.456	0.245	0.566
CP14g9388	CP2g1763	CP14g9388	CP2g1763	0	0	0	0	0	0	0.918	0	0.918
CP14g9388	CP2g1543	CP14g9388	CP2g1543	0	0	0.336	0.397	0	0	0.934	0	0.946
CP14g9388	g7705	CP14g9388	g7705	0	0	0	0	0	0.832	0	0.303	0.876
g7054	g7142	g7054	g7142	0.054	0	0	0	0	0	0.335	0.136	0.406
g7054	g10285	g7054	g10285	0	0	0	0	0.23	0	0.995	0.055	0.996
g7054	CP3g2622	g7054	CP3g2622	0	0	0	0	0	0	0.25	0.273	0.424
g7054	CP5g5052	g7054	CP5g5052	0.063	0	0	0	0	0	0	0.497	0.49
g7054	CP6g5607	g7054	CP6g5607	0.05	0	0	0	0	0	0	0.487	0.473
g7054	CP1g1152	g7054	CP1g1152	0	0	0	0	0	0	0.934	0.33	0.953
g7054	g5044	g7054	g5044	0.077	0	0	0	0	0	0.524	0.3	0.66
g7054	CP1g682	g7054	CP1g682	0.06	0	0	0	0	0	0	0.575	0.561
g7054	g1008	g7054	g1008	0.06	0	0	0	0	0	0.415	0.085	0.451
g7054	g2358	g7054	g2358	0	0	0	0	0	0	0	0.605	0.581
g7054	g8788	g7054	g8788	0	0	0	0	0	0	0.991	0.476	0.994
g7054	CP10g8516	g7054	CP10g8516	0.052	0	0	0	0	0	0.478	0	0.483
g7054	g346	g7054	g346	0	0	0	0	0	0.84	0	0.388	0.895
g7054	CP1g698	g7054	CP1g698	0.083	0	0	0	0.201	0	0.524	0.233	0.693
g7054	CP1g619	g7054	CP1g619	0	0	0	0	0.268	0	0	0.327	0.477
g7054	CP1g646	g7054	CP1g646	0.071	0	0	0	0.077	0	0.924	0.505	0.962
g7054	g3458	g7054	g3458	0.063	0	0	0	0	0	0	0.5	0.493
g7054	CP1g1189	g7054	CP1g1189	0.063	0	0	0	0	0	0.995	0.625	0.997
g7054	CP1g207	g7054	CP1g207	0	0	0	0	0	0	0	0.417	0.401
g7054	g1844	g7054	g1844	0.061	0	0	0	0	0	0.356	0.149	0.437
g7054	g1379	g7054	g1379	0	0	0	0	0	0	0.927	0.253	0.942
g7054	g10000	g7054	g10000	0	0	0	0	0.447	0	0	0	0.447
g7054	g5155	g7054	g5155	0.06	0	0	0	0	0	0.92	0.329	0.944
g7054	g1315	g7054	g1315	0.056	0	0	0	0	0	0.995	0.329	0.996
g7054	CP3g3472	g7054	CP3g3472	0.078	0	0	0	0.266	0	0	0.437	0.573
g7054	CP4g4465	g7054	CP4g4465	0	0	0	0	0	0	0	0.42	0.404
g7054	CP10g8482	g7054	CP10g8482	0.053	0	0	0	0	0	0	0.579	0.562
g7054	g2374	g7054	g2374	0.059	0	0	0	0	0	0.901	0.309	0.928
g7054	CP3g3555	g7054	CP3g3555	0.054	0	0	0	0	0	0.412	0.135	0.474
g7054	g5566	g7054	g5566	0.064	0	0	0	0	0	0.356	0.135	0.43
g7054	CP2g2306	g7054	CP2g2306	0	0	0	0	0	0	0	0.462	0.444
g7054	g2541	g7054	g2541	0.056	0	0	0	0	0	0.934	0.339	0.954
g7125	CP4g4377	g7125	CP4g4377	0	0	0	0	0	0	0.91	0	0.91
g7125	g7621	g7125	g7621	0	0	0.211	0.275	0.277	0	0.999	0.448	0.999
g7125	g3983	g7125	g3983	0	0	0	0	0	0	0.911	0.29	0.933
g7125	g2398	g7125	g2398	0	0	0	0	0	0	0.993	0.329	0.995
g7125	g231	g7125	g231	0	0	0	0	0.269	0	0.995	0.35	0.997
g7125	g3151	g7125	g3151	0.043	0	0	0	0.271	0	0.456	0.444	0.753
g7125	g1192	g7125	g1192	0	0	0	0	0.248	0	0	0.292	0.436
g7125	CP3g3472	g7125	CP3g3472	0.054	0	0	0	0.273	0.114	0.456	0.432	0.771
g7125	g2247	g7125	g2247	0	0	0	0	0.268	0	0	0.314	0.467
g7125	g10069	g7125	g10069	0	0	0	0	0	0	0.976	0.079	0.976
g7125	g3971	g7125	g3971	0	0	0	0	0	0	0.456	0.103	0.489
g7125	g1444	g7125	g1444	0	0	0	0	0.274	0	0.311	0.33	0.629
g7125	CP4g4377	g7125	CP4g4377	0	0	0	0	0	0	0.91	0	0.91
g7125	g2068	g7125	g2068	0	0	0	0	0.268	0	0.91	0.297	0.948
g7125	g2310	g7125	g2310	0	0	0	0	0.274	0	0.456	0.103	0.613
g7125	g9619	g7125	g9619	0	0	0	0	0	0	0.455	0	0.455
g7125	CP15g9803	g7125	CP15g9803	0	0	0	0	0.267	0	0	0.287	0.447
g7125	g3983	g7125	g3983	0	0	0	0	0	0	0.911	0.29	0.933
g7125	CP4g3957	g7125	CP4g3957	0.046	0	0	0	0	0	0	0.436	0.422
g7125	CP12g8765	g7125	CP12g8765	0	0	0	0	0	0	0.455	0	0.455
CP1g606	CP3g3276	CP1g606	CP3g3276	0	0	0	0	0	0.723	0	0	0.723
CP1g606	CP1g1331	CP1g606	CP1g1331	0	0	0	0	0.268	0.856	0	0.289	0.917
CP1g606	g1199	CP1g606	g1199	0	0	0	0	0	0.848	0	0	0.848
CP1g606	CP1g787	CP1g606	CP1g787	0	0	0	0	0	0.723	0	0	0.723
CP1g792	g2887	CP1g792	g2887	0	0	0	0	0.128	0	0.437	0	0.488
CP1g792	g373	CP1g792	g373	0	0	0	0	0.438	0	0	0	0.438
CP1g792	CP1g269	CP1g792	CP1g269	0	0	0	0	0.118	0.247	0	0.658	0.734
CP1g792	CP9g7576	CP1g792	CP9g7576	0	0	0	0	0	0.244	0.381	0	0.512
CP1g792	CP12g8821	CP1g792	CP12g8821	0	0	0	0	0.437	0	0	0	0.437
CP1g792	g4689	CP1g792	g4689	0	0	0	0	0.437	0	0	0	0.437
CP1g792	g8123	CP1g792	g8123	0	0	0	0	0.271	0	0	0.288	0.451
CP1g792	g5301	CP1g792	g5301	0	0	0	0	0.439	0	0	0	0.439
CP1g792	CP9g7576	CP1g792	CP9g7576	0	0	0	0	0	0.171	0.253	0.246	0.486
CP1g792	g7568	CP1g792	g7568	0	0	0	0	0	0	0	0.545	0.524
CP1g792	CP4g4366	CP1g792	CP4g4366	0	0	0	0	0.446	0	0	0	0.446
CP1g792	g9620	CP1g792	g9620	0	0	0	0	0.449	0	0	0	0.449
CP1g792	g4795	CP1g792	g4795	0	0	0	0	0.443	0	0	0	0.443
g7133	CP6g5755	g7133	CP6g5755	0	0	0	0	0	0	0	0.437	0.42
g7133	g3145	g7133	g3145	0	0	0	0	0	0	0	0.444	0.427
g7133	g2355	g7133	g2355	0	0	0	0	0	0	0	0.445	0.428
g7142	CP14g9602	g7142	CP14g9602	0	0	0	0	0	0	0.278	0.243	0.423
g7142	CP15g9803	g7142	CP15g9803	0.052	0	0	0	0	0	0.335	0.136	0.405
g7142	CP3g3555	g7142	CP3g3555	0	0	0	0	0	0	0.335	0.204	0.443
g7142	g5044	g7142	g5044	0.06	0	0	0	0	0	0.412	0.295	0.57
g7142	CP1g698	g7142	CP1g698	0.071	0	0	0	0	0	0.412	0.165	0.501
g3595	g9305	g3595	g9305	0	0	0	0	0.091	0.51	0	0	0.535
g3595	CP13g9193	g3595	CP13g9193	0	0	0	0	0.112	0.241	0	0.198	0.407
g3595	CP13g9236	g3595	CP13g9236	0	0	0	0	0.115	0	0.464	0.132	0.55
g3595	g7812	g3595	g7812	0	0	0	0	0.115	0	0.464	0.132	0.55
g3595	CP3g3507	g3595	CP3g3507	0	0	0	0	0.106	0.171	0.464	0.132	0.607
g3595	g3572	g3595	g3572	0	0	0	0	0.184	0.478	0.465	0.372	0.834
g3595	CP5g4982	g3595	CP5g4982	0	0	0	0	0.098	0.185	0.455	0.127	0.601
g3595	CP1g1235	g3595	CP1g1235	0	0	0	0	0.237	0	0.657	0.095	0.741
g10285	CP1g1152	g10285	CP1g1152	0	0	0	0	0.273	0.171	0	0.342	0.56
g10285	CP3g3050	g10285	CP3g3050	0	0	0	0	0.278	0	0	0.297	0.462
g10285	g8788	g10285	g8788	0	0	0	0	0.266	0	0.934	0.324	0.963
g10285	g346	g10285	g346	0	0	0	0	0.269	0	0	0.331	0.48
g10285	g3151	g10285	g3151	0.044	0	0	0	0	0	0.549	0.1	0.576
g10285	CP6g5755	g10285	CP6g5755	0	0	0	0	0.276	0	0	0.448	0.57
g10285	CP6g5607	g10285	CP6g5607	0	0	0	0	0.295	0	0	0.441	0.577
g10285	g1908	g10285	g1908	0	0	0	0	0.276	0	0	0.253	0.429
g10285	g9174	g10285	g9174	0	0	0	0	0.266	0	0	0.235	0.408
g10285	g3934	g10285	g3934	0	0	0	0	0.271	0	0	0.288	0.451
g10285	g4041	g10285	g4041	0	0	0	0	0.274	0	0	0.217	0.401
g10285	g7291	g10285	g7291	0	0	0	0	0	0.171	0.379	0	0.463
g10285	CP1g869	g10285	CP1g869	0	0	0	0	0.266	0	0	0.267	0.431
g10285	CP1g1331	g10285	CP1g1331	0	0	0	0	0.279	0	0	0.295	0.462
g10285	CP1g1189	g10285	CP1g1189	0	0	0	0	0.265	0.171	0.976	0.445	0.99
g10285	CP3g3472	g10285	CP3g3472	0	0	0	0	0.266	0.174	0.513	0.332	0.772
g10285	CP1g646	g10285	CP1g646	0	0	0	0	0	0	0.999	0.448	0.999
g10285	CP1g217	g10285	CP1g217	0	0	0	0	0.293	0	0.199	0.424	0.635
g10285	g1379	g10285	g1379	0	0	0	0	0.271	0	0.976	0.358	0.987
g10285	g7705	g10285	g7705	0	0	0	0	0	0.848	0	0.294	0.886
g10285	g5155	g10285	g5155	0	0	0	0	0	0.171	0.934	0.08	0.945
g10285	g2473	g10285	g2473	0	0	0	0	0.271	0.171	0.225	0	0.49
g10285	CP3g2773	g10285	CP3g2773	0	0	0	0	0.287	0	0	0.301	0.472
g10285	g4041	g10285	g4041	0	0	0.137	0	0.274	0	0	0.217	0.459
g10285	CP15g9803	g10285	CP15g9803	0	0	0	0	0	0	0.225	0.293	0.42
g10285	CP3g3555	g10285	CP3g3555	0	0	0	0	0	0	0.225	0.416	0.515
g10285	CP2g2306	g10285	CP2g2306	0	0	0	0	0.275	0	0	0.264	0.436
g10285	g1315	g10285	g1315	0	0	0	0	0	0	0.976	0.089	0.977
g10285	CP4g4465	g10285	CP4g4465	0	0	0	0	0.276	0	0	0.332	0.486
g10285	CP10g8482	g10285	CP10g8482	0	0	0	0	0	0	0	0.446	0.429
g10285	g2541	g10285	g2541	0	0	0	0	0	0	0.999	0.089	0.999
g10285	g5700	g10285	g5700	0	0	0	0	0.27	0	0	0.388	0.523
g10285	g2772	g10285	g2772	0	0	0	0	0.456	0	0	0	0.456
CP6g5755	g1908	CP6g5755	g1908	0	0	0	0	0.279	0	0	0.273	0.446
CP6g5755	CP6g5607	CP6g5755	CP6g5607	0	0	0	0	0.612	0	0	0.445	0.768
CP6g5755	CP15g9793	CP6g5755	CP15g9793	0.081	0	0	0	0.275	0	0	0.482	0.611
CP6g5755	CP1g1077	CP6g5755	CP1g1077	0.053	0	0	0	0.268	0	0	0.283	0.452
CP6g5755	g1955	CP6g5755	g1955	0	0	0.275	0	0.907	0	0	0.68	0.974
CP6g5755	CP1g1405	CP6g5755	CP1g1405	0	0	0	0	0.912	0	0	0.436	0.946
CP6g5755	g1964	CP6g5755	g1964	0.063	0	0	0	0.268	0.292	0.367	0.44	0.79
CP6g5755	CP1g1331	CP6g5755	CP1g1331	0	0	0	0	0.856	0	0	0.444	0.914
CP6g5755	CP2g1763	CP6g5755	CP2g1763	0	0	0	0	0.326	0	0	0.441	0.595
CP6g5755	CP1g1189	CP6g5755	CP1g1189	0.086	0	0	0	0.267	0	0	0.407	0.557
CP6g5755	g8571	CP6g5755	g8571	0	0	0	0	0.272	0	0	0.671	0.73
CP6g5755	g3934	CP6g5755	g3934	0.06	0	0	0	0.267	0	0	0.315	0.478
CP6g5755	CP3g3472	CP6g5755	CP3g3472	0.081	0	0	0	0.27	0	0	0.387	0.542
CP6g5755	g3997	CP6g5755	g3997	0	0	0	0	0.314	0	0	0.446	0.591
CP6g5755	CP2g2381	CP6g5755	CP2g2381	0	0	0	0	0	0	0	0.624	0.6
CP6g5755	g2391	CP6g5755	g2391	0	0	0	0	0.423	0	0	0.295	0.569
CP6g5755	g4041	CP6g5755	g4041	0.08	0	0	0	0.446	0	0	0.671	0.803
CP6g5755	g6470	CP6g5755	g6470	0	0	0	0	0.514	0	0	0.436	0.705
CP6g5755	CP1g646	CP6g5755	CP1g646	0.054	0	0	0	0	0	0	0.486	0.474
CP6g5755	g1265	CP6g5755	g1265	0	0	0	0	0.449	0	0	0.145	0.506
CP6g5755	CP3g3050	CP6g5755	CP3g3050	0	0	0	0	0.904	0	0	0.422	0.94
CP6g5755	g1379	CP6g5755	g1379	0.054	0	0	0	0.275	0	0	0.297	0.467
CP6g5755	CP15g9933	CP6g5755	CP15g9933	0	0	0	0	0	0	0	0.612	0.588
CP6g5755	CP1g698	CP6g5755	CP1g698	0.083	0	0	0	0	0	0	0.627	0.62
CP6g5755	CP1g682	CP6g5755	CP1g682	0	0	0	0	0.279	0	0	0.388	0.529
CP6g5755	g3189	CP6g5755	g3189	0	0	0	0	0.452	0	0	0.548	0.729
CP6g5755	CP3g3449	CP6g5755	CP3g3449	0	0	0	0	0.926	0	0	0.614	0.968
CP6g5755	g2473	CP6g5755	g2473	0.046	0	0	0	0.273	0	0	0.29	0.456
CP6g5755	CP3g2773	CP6g5755	CP3g2773	0.054	0	0	0	0.296	0	0	0.403	0.556
CP6g5755	g4585	CP6g5755	g4585	0	0	0	0	0	0	0	0.422	0.406
CP6g5755	g4041	CP6g5755	g4041	0.08	0	0.084	0	0.277	0	0	0.44	0.601
CP6g5755	g2541	CP6g5755	g2541	0.059	0	0	0	0	0	0	0.447	0.441
CP6g5755	g4742	CP6g5755	g4742	0	0	0.278	0	0.276	0	0	0.752	0.84
CP6g5755	CP10g8498	CP6g5755	CP10g8498	0	0	0	0	0.268	0	0	0.245	0.417
CP6g5755	CP3g2590	CP6g5755	CP3g2590	0.123	0	0	0	0.275	0	0	0.386	0.565
CP6g5755	g4689	CP6g5755	g4689	0	0	0	0	0	0	0	0.476	0.458
CP6g5755	CP2g2306	CP6g5755	CP2g2306	0	0	0	0	0.278	0	0	0.258	0.434
CP6g5755	g1315	CP6g5755	g1315	0.059	0	0	0	0	0	0	0.445	0.439
CP6g5755	CP4g4465	CP6g5755	CP4g4465	0	0	0	0	0.61	0	0	0.704	0.868
CP6g5755	CP12g8790	CP6g5755	CP12g8790	0	0	0	0	0.278	0	0	0.387	0.527
CP6g5755	CP10g8475	CP6g5755	CP10g8475	0	0	0	0	0.284	0	0	0.434	0.565
CP6g5755	g6766	CP6g5755	g6766	0	0	0	0	0	0	0	0.447	0.43
g8348	CP6g5682	g8348	CP6g5682	0.054	0	0	0	0.268	0.233	0	0	0.422
g8348	CP3g3472	g8348	CP3g3472	0.085	0	0	0	0	0.302	0	0.527	0.657
g8348	g3934	g8348	g3934	0.056	0	0	0	0	0	0.335	0.399	0.579
g8348	g3934	g8348	g3934	0.056	0	0	0	0.272	0	0.335	0.52	0.741
g8348	CP6g5903	g8348	CP6g5903	0	0	0	0	0.099	0	0.524	0	0.552
g8348	g526	g8348	g526	0	0	0	0	0.267	0	0	0.289	0.448
g8348	CP15g9915	g8348	CP15g9915	0.058	0	0	0	0.273	0	0	0.433	0.565
g8348	CP1g1077	g8348	CP1g1077	0	0	0	0	0.272	0	0	0.261	0.432
g8348	g9305	g8348	g9305	0	0	0	0	0.267	0	0	0.29	0.449
g8348	CP1g646	g8348	CP1g646	0	0	0	0	0.268	0	0	0.291	0.45
g8348	g7405	g8348	g7405	0	0	0	0	0.266	0	0	0.35	0.492
g8348	CP3g2920	g8348	CP3g2920	0.043	0	0	0	0.265	0.231	0	0	0.411
g8348	CP3g2773	g8348	CP3g2773	0	0	0	0	0.27	0.171	0	0.255	0.504
g8348	CP1g1330	g8348	CP1g1330	0.048	0	0	0	0	0	0.335	0.373	0.559
g8348	CP10g8498	g8348	CP10g8498	0	0	0	0	0.271	0	0	0.342	0.49
g8181	g9202	g8181	g9202	0	0	0.315	0	0.277	0.48	0.462	0.374	0.893
g8181	CP6g5682	g8181	CP6g5682	0	0	0.25	0	0.278	0.48	0	0.191	0.736
g8181	g2141	g8181	g2141	0	0	0	0	0.534	0.483	0.463	0.381	0.907
g8181	g6076	g8181	g6076	0	0	0.314	0	0.279	0.48	0.462	0.312	0.883
g8181	CP6g5897	g8181	CP6g5897	0	0	0	0	0.277	0.477	0	0.142	0.645
g8181	g526	g8181	g526	0	0	0	0	0.532	0.482	0.463	0.377	0.906
g8181	g10218	g8181	g10218	0	0	0	0	0.276	0.478	0	0.143	0.646
g8181	g7568	g8181	g7568	0	0	0.227	0	0.265	0	0	0	0.401
g8181	g9305	g8181	g9305	0	0	0.224	0	0.283	0.114	0	0.103	0.492
g8181	g5382	g8181	g5382	0	0	0.345	0	0.375	0	0	0.194	0.631
g8181	g9247	g8181	g9247	0	0	0.216	0	0.119	0.48	0.46	0.226	0.819
g8181	g9173	g8181	g9173	0	0	0	0	0.278	0.421	0.462	0.191	0.792
g8181	CP5g4666	g8181	CP5g4666	0	0	0	0	0.274	0.199	0	0.494	0.668
g8181	CP5g4677	g8181	CP5g4677	0	0	0	0	0	0	0	0.445	0.428
g8181	g8930	g8181	g8930	0	0	0	0	0.273	0.25	0	0.097	0.463
g8181	g6289	g8181	g6289	0	0	0	0	0.274	0.244	0	0.212	0.525
g8181	g1184	g8181	g1184	0	0	0	0	0.279	0.48	0	0.143	0.648
g8181	g3299	g8181	g3299	0	0	0	0	0.27	0.476	0	0.2	0.664
g8181	g3145	g8181	g3145	0.06	0	0	0	0.279	0.478	0	0.128	0.648
g8181	g869	g8181	g869	0	0	0	0	0.304	0.479	0	0.145	0.661
g8181	g2397	g8181	g2397	0	0	0	0	0.269	0.251	0.433	0.099	0.682
g8181	CP15g9890	g8181	CP15g9890	0	0	0.234	0	0.325	0.19	0	0	0.539
g8181	g351	g8181	g351	0	0	0.263	0	0.276	0.477	0.46	0.155	0.846
g8181	g488	g8181	g488	0	0	0.266	0	0.275	0.481	0.462	0.111	0.841
g8181	g315	g8181	g315	0	0	0	0	0.269	0	0.289	0.078	0.478
g8181	g5350	g8181	g5350	0	0	0	0	0.266	0.479	0	0.133	0.637
g8181	CP1g768	g8181	CP1g768	0	0	0.251	0	0.275	0.226	0	0.244	0.631
g8181	CP1g1319	g8181	CP1g1319	0	0	0	0	0.422	0	0	0.103	0.457
g8181	g6870	g8181	g6870	0	0	0.202	0	0.276	0	0	0.409	0.616
g8181	CP5g5152	g8181	CP5g5152	0	0	0	0	0.274	0.48	0	0.112	0.634
g8181	CP3g3203	g8181	CP3g3203	0	0	0	0	0.32	0	0.442	0	0.604
g8181	g774	g8181	g774	0	0	0	0	0.274	0.478	0	0.244	0.685
g8181	CP10g8482	g8181	CP10g8482	0	0	0	0	0.268	0	0	0.289	0.449
g8181	CP3g3386	g8181	CP3g3386	0	0	0	0	0.268	0	0	0.437	0.557
g8181	g4624	g8181	g4624	0	0	0	0	0.27	0.479	0	0	0.603
g8181	g5113	g8181	g5113	0	0	0	0	0.276	0.477	0	0.203	0.669
g8181	g7453	g8181	g7453	0.074	0	0.25	0	0.279	0.478	0	0	0.7
g8181	CP3g2920	g8181	CP3g2920	0	0	0	0	0.277	0.479	0.462	0.099	0.792
g8181	g9619	g8181	g9619	0	0	0	0	0.274	0	0	0.216	0.401
g8181	g2355	g8181	g2355	0	0	0	0	0.276	0.441	0.46	0.107	0.778
g8181	CP4g3947	g8181	CP4g3947	0	0	0	0	0.275	0.479	0	0	0.606
g8210	g2233	g8210	g2233	0	0	0	0	0.107	0.466	0	0	0.502
CP6g5682	CP5g5052	CP6g5682	CP5g5052	0.075	0	0	0	0.277	0.992	0.945	0.734	0.999
CP6g5682	g6023	CP6g5682	g6023	0.075	0	0.323	0	0.274	0.992	0.94	0.618	0.999
CP6g5682	g2141	CP6g5682	g2141	0	0	0	0	0.735	0.523	0	0.493	0.927
CP6g5682	g6076	CP6g5682	g6076	0.075	0	0.219	0	0.807	0.992	0.982	0.69	0.999
CP6g5682	g2849	CP6g5682	g2849	0	0	0	0	0.267	0	0	0.243	0.415
CP6g5682	CP6g5912	CP6g5682	CP6g5912	0	0	0	0	0.276	0.233	0	0.078	0.442
CP6g5682	CP6g6106	CP6g5682	CP6g6106	0.044	0	0.384	0	0.452	0.42	0.913	0.242	0.984
CP6g5682	g2887	CP6g5682	g2887	0.052	0	0	0	0.531	0	0	0	0.536
CP6g5682	CP6g5897	CP6g5682	CP6g5897	0	0	0	0	0.717	0.992	0.98	0.904	0.999
CP6g5682	g526	CP6g5682	g526	0.044	0	0	0	0.563	0.921	0	0.44	0.978
CP6g5682	CP6g5846	CP6g5682	CP6g5846	0	0	0.407	0	0.721	0.992	0.945	0.689	0.999
CP6g5682	g8962	CP6g5682	g8962	0	0	0.29	0	0.288	0.992	0	0.44	0.997
CP6g5682	CP10g8484	CP6g5682	CP10g8484	0	0	0.261	0	0.174	0.291	0	0.33	0.661
CP6g5682	g10218	CP6g5682	g10218	0.075	0	0.248	0	0.798	0.992	0.859	0.78	0.999
CP6g5682	g7568	CP6g5682	g7568	0	0	0.249	0	0.321	0	0	0	0.462
CP6g5682	CP1g1077	CP6g5682	CP1g1077	0	0	0	0	0.275	0	0	0.376	0.517
CP6g5682	g4156	CP6g5682	g4156	0.052	0	0	0	0.543	0	0	0	0.548
CP6g5682	g9202	CP6g5682	g9202	0.056	0	0.252	0	0.469	0.992	0.945	0.613	0.999
CP6g5682	g9305	CP6g5682	g9305	0	0	0	0	0.725	0.992	0.945	0.752	0.999
CP6g5682	g5382	CP6g5682	g5382	0	0	0	0	0.339	0.992	0	0.367	0.996
CP6g5682	g9247	CP6g5682	g9247	0.056	0	0.256	0	0.672	0.992	0.663	0.959	0.999
CP6g5682	g9434	CP6g5682	g9434	0.075	0	0	0	0.866	0.992	0.949	0.796	0.999
CP6g5682	g9173	CP6g5682	g9173	0.056	0	0.202	0	0.293	0.992	0.859	0.716	0.999
CP6g5682	CP15g9890	CP6g5682	CP15g9890	0	0	0	0	0.274	0.25	0	0.433	0.654
CP6g5682	CP1g719	CP6g5682	CP1g719	0	0	0	0	0.274	0.483	0.466	0.294	0.837
CP6g5682	g9656	CP6g5682	g9656	0.075	0	0.268	0	0.293	0.992	0.945	0.138	0.999
CP6g5682	CP3g3507	CP6g5682	CP3g3507	0	0	0	0	0.426	0	0	0.367	0.613
CP6g5682	g351	CP6g5682	g351	0.05	0	0.253	0	0.76	0.992	0.981	0.681	0.999
CP6g5682	CP5g4666	CP6g5682	CP5g4666	0	0	0	0	0.279	0.81	0	0.386	0.906
CP6g5682	CP5g4826	CP6g5682	CP5g4826	0.044	0	0	0	0.804	0.992	0.945	0.127	0.999
CP6g5682	CP5g4677	CP6g5682	CP5g4677	0	0	0	0	0.299	0	0	0.446	0.582
CP6g5682	CP9g7576	CP6g5682	CP9g7576	0	0	0	0	0.266	0.193	0	0.327	0.558
CP6g5682	CP2g2237	CP6g5682	CP2g2237	0	0	0	0	0.451	0	0	0.08	0.472
CP6g5682	g488	CP6g5682	g488	0.05	0	0	0	0.69	0.992	0.663	0.536	0.999
CP6g5682	g152	CP6g5682	g152	0.075	0	0.201	0	0.46	0	0	0.274	0.664
CP6g5682	g3997	CP6g5682	g3997	0.054	0	0	0	0.2	0	0	0.428	0.516
CP6g5682	g217	CP6g5682	g217	0	0	0	0	0.282	0.992	0	0.435	0.996
CP6g5682	g5350	CP6g5682	g5350	0	0	0	0	0.866	0.992	0.859	0.753	0.999
CP6g5682	CP1g674	CP6g5682	CP1g674	0.075	0	0	0	0.782	0.992	0	0.814	0.999
CP6g5682	CP1g976	CP6g5682	CP1g976	0.056	0	0	0	0.38	0.483	0	0.203	0.724
CP6g5682	g60	CP6g5682	g60	0	0	0	0	0	0.447	0	0.095	0.476
CP6g5682	CP6g5812	CP6g5682	CP6g5812	0	0	0	0	0.269	0.458	0	0.305	0.695
CP6g5682	g3526	CP6g5682	g3526	0.056	0	0	0	0.279	0.483	0.943	0.44	0.986
CP6g5682	CP2g2089	CP6g5682	CP2g2089	0	0	0	0	0.267	0	0	0.45	0.566
CP6g5682	g8930	CP6g5682	g8930	0.056	0	0.257	0	0.278	0.483	0.466	0.136	0.848
CP6g5682	CP1g768	CP6g5682	CP1g768	0.05	0	0.278	0	0.465	0.992	0.943	0.098	0.999
CP6g5682	g3145	CP6g5682	g3145	0.06	0	0	0	0.784	0.992	0.859	0.481	0.999
CP6g5682	CP1g737	CP6g5682	CP1g737	0.044	0	0.353	0	0.452	0.992	0	0.245	0.997
CP6g5682	g869	CP6g5682	g869	0.05	0	0	0	0.721	0.992	0.859	0.882	0.999
CP6g5682	g8600	CP6g5682	g8600	0	0	0	0	0.507	0.483	0	0.502	0.856
CP6g5682	CP1g1319	CP6g5682	CP1g1319	0	0	0	0	0.412	0	0	0.371	0.606
CP6g5682	CP1g621	CP6g5682	CP1g621	0	0	0	0	0.124	0.517	0	0	0.558
CP6g5682	CP1g207	CP6g5682	CP1g207	0	0	0	0	0.267	0.174	0	0.101	0.406
